link_id_tmc,corridor_id,corridor_link_order,from_node_id,to_node_id,time_period,date,geometry,volume,travel_time,speed,reference_speed,density,queue,notes
37,AZ-101-LOOP_COUNTERCLOCKWISE,49,100000039,100000040,0645_0700,2019/1/1,"LINESTRING (-111.89023999999999 33.6296,-111.8902 33.63686)",1800,,51,,0,,
37,AZ-101-LOOP_COUNTERCLOCKWISE,49,100000039,100000040,0700_0715,2019/1/1,"LINESTRING (-111.89023999999999 33.6296,-111.8902 33.63686)",1800,,65,,0,,
37,AZ-101-LOOP_COUNTERCLOCKWISE,49,100000039,100000040,0715_0730,2019/1/1,"LINESTRING (-111.89023999999999 33.6296,-111.8902 33.63686)",1800,,68,,0,,
37,AZ-101-LOOP_COUNTERCLOCKWISE,49,100000039,100000040,0730_0745,2019/1/1,"LINESTRING (-111.89023999999999 33.6296,-111.8902 33.63686)",1800,,67,,0,,
37,AZ-101-LOOP_COUNTERCLOCKWISE,49,100000039,100000040,0745_0800,2019/1/1,"LINESTRING (-111.89023999999999 33.6296,-111.8902 33.63686)",1800,,71,,0,,
37,AZ-101-LOOP_COUNTERCLOCKWISE,49,100000039,100000040,0800_0815,2019/1/1,"LINESTRING (-111.89023999999999 33.6296,-111.8902 33.63686)",1800,,71,,0,,
37,AZ-101-LOOP_COUNTERCLOCKWISE,49,100000039,100000040,0815_0830,2019/1/1,"LINESTRING (-111.89023999999999 33.6296,-111.8902 33.63686)",1800,,69,,0,,
37,AZ-101-LOOP_COUNTERCLOCKWISE,49,100000039,100000040,0830_0845,2019/1/1,"LINESTRING (-111.89023999999999 33.6296,-111.8902 33.63686)",1800,,69,,0,,
37,AZ-101-LOOP_COUNTERCLOCKWISE,49,100000039,100000040,0845_0900,2019/1/1,"LINESTRING (-111.89023999999999 33.6296,-111.8902 33.63686)",1800,,57,,0,,
37,AZ-101-LOOP_COUNTERCLOCKWISE,49,100000039,100000040,0900_0600,2019/1/1,"LINESTRING (-111.89023999999999 33.6296,-111.8902 33.63686)",1800,,64,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0600_0615,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,67,,10,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0615_0630,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,66,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0630_0645,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,65,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0645_0700,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,61,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0700_0715,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,68,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0715_0730,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,68,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0730_0745,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,67,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0745_0800,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,70,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0800_0815,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,70,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0815_0830,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,68,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0830_0845,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,68,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0845_0900,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,59,,0,,
38,AZ-101-LOOP_COUNTERCLOCKWISE,50,100000040,100000041,0900_0600,2019/1/1,"LINESTRING (-111.8902 33.63686,-111.89029 33.640609999999995)",1800,,54,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0600_0615,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,68,,10,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0615_0630,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,68,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0630_0645,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,67,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0645_0700,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,52,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0700_0715,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,66,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0715_0730,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,70,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0730_0745,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,68,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0745_0800,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,71,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0800_0815,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,71,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0815_0830,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,70,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0830_0845,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,70,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0845_0900,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,70,,0,,
39,AZ-101-LOOP_COUNTERCLOCKWISE,51,100000041,100000042,0900_0600,2019/1/1,"LINESTRING (-111.89029 33.640609999999995,-111.89636000000002 33.65036)",1800,,70,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0600_0615,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,64,,10,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0615_0630,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,68,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0630_0645,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,67,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0645_0700,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,54,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0700_0715,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,64,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0715_0730,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,74,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0730_0745,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,71,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0745_0800,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,71,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0800_0815,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,72,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0815_0830,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,67,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0830_0845,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,44,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0845_0900,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,55,,0,,
40,AZ-101-LOOP_COUNTERCLOCKWISE,52,100000042,100000043,0900_0600,2019/1/1,"LINESTRING (-111.89636000000002 33.65036,-111.9015 33.65314)",1800,,69,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0600_0615,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,64,,10,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0615_0630,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,69,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0630_0645,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,70,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0645_0700,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,67,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0700_0715,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,71,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0715_0730,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,75,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0730_0745,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,73,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0745_0800,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,74,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0800_0815,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,74,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0815_0830,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,67,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0830_0845,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,38,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0845_0900,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,57,,0,,
41,AZ-101-LOOP_COUNTERCLOCKWISE,53,100000043,100000044,0900_0600,2019/1/1,"LINESTRING (-111.9015 33.65314,-111.91411000000001 33.65597)",1800,,70,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0600_0615,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,63,,10,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0615_0630,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,69,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0630_0645,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,70,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0645_0700,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,66,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0700_0715,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,70,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0715_0730,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,74,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0730_0745,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,72,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0745_0800,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,72,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0800_0815,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,73,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0815_0830,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,70,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0830_0845,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,68,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0845_0900,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,62,,0,,
42,AZ-101-LOOP_COUNTERCLOCKWISE,54,100000044,100000045,0900_0600,2019/1/1,"LINESTRING (-111.91411000000001 33.65597,-111.919 33.65699)",1800,,63,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0600_0615,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,66,,10,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0615_0630,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,70,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0630_0645,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,71,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0645_0700,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,76,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0700_0715,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,76,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0715_0730,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,76,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0730_0745,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,73,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0745_0800,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,73,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0800_0815,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,74,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0815_0830,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,71,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0830_0845,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,68,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0845_0900,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,60,,0,,
43,AZ-101-LOOP_COUNTERCLOCKWISE,55,100000045,100000046,0900_0600,2019/1/1,"LINESTRING (-111.919 33.65699,-111.93113999999998 33.65951)",1800,,55,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0600_0615,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,62,,10,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0615_0630,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,67,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0630_0645,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,73,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0645_0700,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,62,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0700_0715,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,65,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0715_0730,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,74,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0730_0745,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,73,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0745_0800,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,72,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0800_0815,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,77,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0815_0830,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,77,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0830_0845,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,67,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0845_0900,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,64,,0,,
44,AZ-101-LOOP_COUNTERCLOCKWISE,56,100000046,100000047,0900_0600,2019/1/1,"LINESTRING (-111.93113999999998 33.65951,-111.95401000000001 33.66519)",1800,,71,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0600_0615,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,68,,10,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0615_0630,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,70,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0630_0645,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,74,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0645_0700,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,60,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0700_0715,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,68,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0715_0730,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,74,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0730_0745,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,75,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0745_0800,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,73,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0800_0815,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,75,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0815_0830,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,76,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0830_0845,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,64,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0845_0900,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,64,,0,,
45,AZ-101-LOOP_COUNTERCLOCKWISE,57,100000047,100000048,0900_0600,2019/1/1,"LINESTRING (-111.95401000000001 33.66519,-111.96457 33.67013)",1800,,70,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0600_0615,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,65,,10,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0615_0630,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,69,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0630_0645,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,73,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0645_0700,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,63,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0700_0715,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,65,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0715_0730,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,73,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0730_0745,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,77,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0745_0800,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,73,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0800_0815,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,71,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0815_0830,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,75,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0830_0845,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,66,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0845_0900,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,70,,0,,
46,AZ-101-LOOP_COUNTERCLOCKWISE,58,100000048,100000049,0900_0600,2019/1/1,"LINESTRING (-111.96457 33.67013,-111.97089 33.67259)",1800,,68,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0600_0615,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,69,,10,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0615_0630,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,70,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0630_0645,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,75,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0645_0700,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,67,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0700_0715,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,69,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0715_0730,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,74,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0730_0745,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,77,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0745_0800,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,77,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0800_0815,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,73,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0815_0830,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,75,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0830_0845,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,70,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0845_0900,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,73,,0,,
47,AZ-101-LOOP_COUNTERCLOCKWISE,59,100000049,100000050,0900_0600,2019/1/1,"LINESTRING (-111.97089 33.67259,-111.98378999999998 33.67306)",1800,,70,,0,,
48,AZ-101-LOOP_COUNTERCLOCKWISE,60,100000050,100000051,0600_0615,2019/1/1,"LINESTRING (-111.98378999999998 33.67306,-111.98857 33.67302)",1800,,68,,10,,
48,AZ-101-LOOP_COUNTERCLOCKWISE,60,100000050,100000051,0615_0630,2019/1/1,"LINESTRING (-111.98378999999998 33.67306,-111.98857 33.67302)",1800,,69,,0,,
48,AZ-101-LOOP_COUNTERCLOCKWISE,60,100000050,100000051,0630_0645,2019/1/1,"LINESTRING (-111.98378999999998 33.67306,-111.98857 33.67302)",1800,,74,,0,,
48,AZ-101-LOOP_COUNTERCLOCKWISE,60,100000050,100000051,0645_0700,2019/1/1,"LINESTRING (-111.98378999999998 33.67306,-111.98857 33.67302)",1800,,63,,0,,
48,AZ-101-LOOP_COUNTERCLOCKWISE,60,100000050,100000051,0700_0715,2019/1/1,"LINESTRING (-111.98378999999998 33.67306,-111.98857 33.67302)",1800,,64,,0,,
48,AZ-101-LOOP_COUNTERCLOCKWISE,60,100000050,100000051,0715_0730,2019/1/1,"LINESTRING (-111.98378999999998 33.67306,-111.98857 33.67302)",1800,,71,,0,,
